# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |  astCat|mag  |band
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:54:51.235Z|355.97083  | +6.45325  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T00:55:52.320Z|  2.61292  | +8.07403  |   UCAC2|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:56:47.789Z|356.07083  | +6.42619  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:57:04.205Z|356.08571  | +6.42239  |     UNK|14   |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:57:08.525Z|356.39796  | +8.56117  |   UCAC2|14.5 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:57:20.794Z|356.10104  | +6.41825  |     UNK|13.8 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:57:22.522Z|356.40821  | +8.562    |   UCAC2|13.8 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:57:36.518Z|356.41863  | +8.56261  |   UCAC2|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:57:37.296Z|356.11446  | +6.41458  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:57:50.515Z|356.429    | +8.56339  |   UCAC2|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:58:04.080Z|356.13896  | +6.40794  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:58:04.512Z|356.43946  | +8.564    |   UCAC2|14.2 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:58:18.509Z|356.44979  | +8.56486  |   UCAC2|13.9 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:58:20.410Z|356.15358  | +6.40397  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:58:36.912Z|356.16896  | +6.39969  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:58:53.414Z|356.184    | +6.39603  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:59:18.038Z|356.20538  | +6.39003  |     UNK|13.9 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:59:33.504Z|355.79829  | +7.60953  |   UCAC2|14.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:59:34.454Z|356.22079  | +6.38636  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:59:42.490Z|356.51371  | +8.56922  |   UCAC2|14.1 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:59:55.536Z|356.23958  | +6.3805   |     UNK|13.8 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:59:56.486Z|356.52454  | +8.56994  |   UCAC2|13.9 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T01:00:11.952Z|356.25608  | +6.37603  |     UNK|14.3 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T01:00:25.517Z|356.54658  | +8.57144  |   UCAC2|14.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T01:00:37.440Z|356.27892  | +6.36964  |     UNK|13.6 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T01:00:39.514Z|356.55796  | +8.57219  |   UCAC2|13.6 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T01:00:53.510Z|356.56883  | +8.57292  |   UCAC2|14.3 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T01:00:58.003Z|356.29858  | +6.36456  |     UNK|14.2 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:02:40.128Z|355.94325  | +7.59211  |   UCAC2|14.1 |   R
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T01:07:15.744Z|  3.86413  | +8.09186  |   UCAC2|13.4 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:14:26.880Z|  3.49183  |+18.32456  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:14:32.928Z|  3.50425  |+18.33431  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:14:42.432Z|  3.52304  |+18.35075  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:14:47.616Z|  3.53629  |+18.36067  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:14:57.984Z|  3.55483  |+18.37589  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:15:18.720Z|  3.59904  |+18.41283  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:15:29.088Z|  3.62008  |+18.42975  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T01:15:50.688Z|  4.99783  | +8.09939  |   UCAC2|13.3 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:17:32.640Z|356.76571  | +7.48422  |   UCAC2|14   |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:20:19.392Z|356.94846  | +7.45819  |   UCAC2|13.8 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:22:28.128Z|357.48521  | +7.76878  | USNOSA2|13.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:22:42.816Z|357.50317  | +7.76694  | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:23:06.144Z|357.14175  | +7.42983  |   UCAC2|13.7 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:23:13.056Z|357.53971  | +7.76347  | USNOSA2|13.7 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:23:42.432Z|357.57658  | +7.76008  | USNOSA2|14.2 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:23:57.984Z|357.59525  | +7.75817  | USNOSA2|13.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:24:12.672Z|357.61404  | +7.75636  | USNOSA2|14.1 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-07T01:24:28.224Z|357.63271  | +7.75453  | USNOSA2|14.1 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:27:37.440Z|357.48154  | +7.37772  |   UCAC2|13.9 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:28:18.912Z|357.53737  | +7.36897  |   UCAC2|14   |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:29:01.248Z|357.5935   | +7.36008  |   UCAC2|13.8 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:29:42.720Z|  5.72208  |+20.16144  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:29:47.904Z|  5.73912  |+20.17414  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:29:57.408Z|  5.76583  |+20.19631  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|932 |    |2008-10-07T01:29:59.136Z|  7.37887  | +8.08964  |   UCAC2|12.7 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:30:19.008Z|  5.827    |+20.24519  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T01:30:24.192Z|357.709    | +7.34158  |   UCAC2|13.9 |   R
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:44:44.736Z|  8.96554  |+22.7355   |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:44:55.104Z|  9.00767  |+22.76861  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:45:01.152Z|  9.03133  |+22.787    |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:45:10.656Z|  9.07771  |+22.82269  |  USNOA2|     |    
2008 TC3   | K08T03C| CCD|844 |    |2008-10-07T01:45:15.840Z|  9.10029  |+22.84075  |  USNOA2|     |    
