# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           | C97DK52| CCD|G96 |       |    |          |          |          |  01|2023-05-11T04:44:37.122Z|199.926045 | -1.12681  |0.132|0.144 |-0.0001|   Gaia2|20.16|0.243 |   G|   Gaia2|1.08  |    |0.096 |                                                    
  84100|           | C98G822| CCD|G96 |       |    |          |          |          |  01|2023-05-22T05:50:24.982Z|198.543645 | -0.69942  |0.216|0.227 | 0     |   Gaia2|20.35|0.281 |   G|   Gaia2|0.78  |    |0.096 |                                                    
  84100|           | C98G822| CCD|G96 |       |    |          |          |          |  01|2023-05-22T05:58:29.121Z|198.542985 | -0.69931  |0.202|0.214 | 0     |   Gaia2|20.19|0.276 |   G|   Gaia2|0.797 |    |0.11  |                                                    
  84100|           | C98G822| CCD|G96 |       |    |          |          |          |  01|2023-05-22T06:06:33.308Z|198.54234  | -0.69906  |0.277|0.286 | 0     |   Gaia2|20.13|0.274 |   G|   Gaia2|0.8   |    |0.107 |                                                    
  84100|           | C98G822| CCD|G96 |       |    |          |          |          |  01|2023-05-22T06:14:39.168Z|198.54183  | -0.6991   |0.159|0.171 | 0     |   Gaia2|20.31|0.269 |   G|   Gaia2|0.896 |    |0.1   |                                                    
  84100|           | P21FHRl| CCD|F52 |       |    |          |          |          |    |2023-05-25T06:24:25.4Z  |198.264255 | -0.634439 |     |      |       |  Gaia3E|20.61|0.11  |  Pw|        |1.04  |  45|      |                                                    
  84100|           | P21FHRl| CCD|F52 |       |    |          |          |          |    |2023-05-25T06:40:11.1Z  |198.26326  | -0.634247 |     |      |       |  Gaia3E|20.82|0.13  |  Pw|        |0.94  |  45|      |                                                    
  84100|           | P21FHRl| CCD|F52 |       |    |          |          |          |    |2023-05-25T06:55:57.4Z  |198.262245 | -0.634048 |     |      |       |  Gaia3E|20.78|0.13  |  Pw|        |0.96  |  45|      |                                                    
  84100|           | P21FHRl| CCD|F52 |       |    |          |          |          |    |2023-05-25T07:11:43.4Z  |198.261249 | -0.633876 |     |      |       |  Gaia3E|21.04|0.15  |  Pw|        |0.88  |  45|      |                                                    
  84100|           | P21FRhK| CCD|F52 |       |    |          |          |          |    |2023-06-06T06:29:47.7Z  |197.604008 | -0.596805 |     |      |       |  Gaia3E|20.7 |0.2   |  Pw|        |0.75  |  45|      |                                                    
  84100|           | P21FRhK| CCD|F52 |       |    |          |          |          |    |2023-06-06T06:45:40.0Z  |197.603661 | -0.59688  |     |      |       |  Gaia3E|20.58|0.22  |  Pw|        |0.71  |  45|      |                                                    
  84100|           | P21FRhK| CCD|F52 |       |    |          |          |          |    |2023-06-06T07:17:29.0Z  |197.60308  | -0.597147 |     |      |       |  Gaia3E|20.5 |0.26  |  Pw|        |0.63  |  45|      |                                                    
  84100|           | C9DAHU2| CCD|G96 |       |    |          |          |          |  01|2023-06-25T03:50:37.410Z|198.018225 | -1.18958  |0.372|0.307 |-0.0122|   Gaia2|21.02|0.443 |   G|   Gaia2|0.436 |    |0.111 |                                                    
  84100|           | C9DAHU2| CCD|G96 |       |    |          |          |          |  01|2023-06-25T03:59:43.121Z|198.01863  | -1.18993  |0.418|0.432 | 0     |   Gaia2|20.68|0.391 |   G|   Gaia2|0.567 |    |0.11  |                                                    
  84100|           | C9DAHU2| CCD|G96 |       |    |          |          |          |  01|2023-06-25T04:07:14.646Z|198.018855 | -1.19005  |0.467|0.482 | 0     |   Gaia2|20.52|0.388 |   G|   Gaia2|0.563 |    |0.105 |                                                    
  84100|           | C9DAHU2| CCD|G96 |       |    |          |          |          |  01|2023-06-25T04:14:47.066Z|198.019365 | -1.19046  |0.29 |0.304 | 0     |   Gaia2|20.76|0.384 |   G|   Gaia2|0.569 |    |0.109 |                                                    
  84100|           | CAMA4F2| CCD|G96 |       |    |          |          |          |  01|2024-05-19T09:11:00.328Z|302.155845 |-13.94271  |0.192|0.208 | 0     |   Gaia2|19.61|0.294 |   G|   Gaia2|0.875 |    |0.113 |                                                    
  84100|           | CAMA4F2| CCD|G96 |       |    |          |          |          |  01|2024-05-19T09:18:32.581Z|302.15616  |-13.94243  |0.208|0.227 | 0     |   Gaia2|19.51|0.295 |   G|   Gaia2|0.883 |    |0.109 |                                                    
  84100|           | CAMA4F2| CCD|G96 |       |    |          |          |          |  01|2024-05-19T09:26:04.960Z|302.156745 |-13.94227  |0.199|0.214 | 0     |   Gaia2|19.7 |0.297 |   G|   Gaia2|0.878 |    |0.101 |                                                    
  84100|           | CAMA4F2| CCD|G96 |       |    |          |          |          |  01|2024-05-19T09:33:36.957Z|302.1573   |-13.94206  |0.242|0.258 | 0     |   Gaia2|19.5 |0.332 |   G|   Gaia2|0.69  |    |0.109 |                                                    
  84100|           | P21UTIT| CCD|F52 |       |    |          |          |          |    |2024-05-31T13:19:45.9Z  |302.893533 |-13.599432 |     |      |       |  Gaia3E|19.76|0.12  |  Pw|        |0.99  |  45|      |                                                    
  84100|           | P21UTIT| CCD|F52 |       |    |          |          |          |    |2024-05-31T13:36:55.5Z  |302.89367  |-13.599233 |     |      |       |  Gaia3E|19.91|0.12  |  Pw|        |0.99  |  45|      |                                                    
  84100|           | P21UTIT| CCD|F52 |       |    |          |          |          |    |2024-05-31T14:11:18.2Z  |302.894007 |-13.598807 |     |      |       |  Gaia3E|20.02|0.13  |  Pw|        |0.96  |  45|      |                                                    
  84100|           | A117ioN| CCD|T05 |       |    |          |          |          |    |2024-06-05T12:58:57.09Z |302.92253  |-13.53296  |0.631|0.631 |       |   Gaia2|19.05|0.136 |  Ac|        |0.866 |    |      |atlas_T05_full/T9994140/D1178622695                 
  84100|           | A117ioN| CCD|T05 |       |    |          |          |          |    |2024-06-05T13:02:12.29Z |302.92267  |-13.53316  |0.608|0.608 |       |   Gaia2|18.96|0.128 |  Ac|        |0.893 |    |      |atlas_T05_full/T9994140/D1178624581                 
  84100|           | A117ioN| CCD|T05 |       |    |          |          |          |    |2024-06-05T13:06:45.63Z |302.92272  |-13.53302  |0.583|0.583 |       |   Gaia2|18.98|0.126 |  Ac|        |0.9   |    |      |atlas_T05_full/T9994140/D1178629637                 
  84100|           | A117ioN| CCD|T05 |       |    |          |          |          |    |2024-06-05T13:14:34.18Z |302.92238  |-13.53284  |0.791|0.791 |       |   Gaia2|19.28|0.169 |  Ac|        |0.772 |    |      |atlas_T05_full/T9994140/D1178636215                 
  84100|           | P21V99u| CCD|F52 |       |    |          |          |          |    |2024-06-05T13:42:21.2Z  |302.922133 |-13.532843 |     |      |       |  Gaia3E|19.05|0.04  |  Pw|        |1.48  |  45|      |                                                    
  84100|           | P21V99u| CCD|F52 |       |    |          |          |          |    |2024-06-05T13:54:40.2Z  |302.921976 |-13.532751 |     |      |       |  Gaia3E|19.02|0.04  |  Pw|        |1.44  |  45|      |                                                    
  84100|           | P21V99u| CCD|F52 |       |    |          |          |          |    |2024-06-05T14:06:56.9Z  |302.921791 |-13.532694 |     |      |       |  Gaia3E|19.07|0.05  |  Pw|        |1.42  |  45|      |                                                    
  84100|           | P21V99u| CCD|F52 |       |    |          |          |          |    |2024-06-05T14:19:14.3Z  |302.921639 |-13.532609 |     |      |       |  Gaia3E|19.07|0.04  |  Pw|        |1.54  |  45|      |                                                    
  84100|           | P11VmRy| CCD|F51 |       |    |          |          |          |    |2024-06-09T13:02:52.0Z  |302.826208 |-13.515606 |     |      |       |  Gaia3E|19.63|0.06  |  Pw|        |1.32  |  45|      |                                                    
  84100|           | P11VmRy| CCD|F51 |       |    |          |          |          |    |2024-06-09T13:21:00.4Z  |302.82562  |-13.515601 |     |      |       |  Gaia3E|19.71|0.08  |  Pw|        |1.19  |  45|      |                                                    
  84100|           | P11VmRy| CCD|F51 |       |    |          |          |          |    |2024-06-09T13:39:11.7Z  |302.825048 |-13.515611 |     |      |       |  Gaia3E|19.8 |0.08  |  Pw|        |1.15  |  45|      |                                                    
  84100|           | P11VmRy| CCD|F51 |       |    |          |          |          |    |2024-06-09T13:57:20.3Z  |302.824459 |-13.515604 |     |      |       |  Gaia3E|19.73|0.06  |  Pw|        |1.3   |  45|      |                                                    
  84100|           | A117tLn| CCD|T08 |       |    |          |          |          |    |2024-06-13T12:27:27.12Z |302.62496  |-13.53138  |0.574|0.574 |       |   Gaia2|18.86|0.129 |  Ao|        |0.889 |    |      |atlas_T08_full/T10004805/D971754209                 
  84100|           | A117tLn| CCD|T08 |       |    |          |          |          |    |2024-06-13T12:30:06.78Z |302.62485  |-13.53131  |0.611|0.611 |       |   Gaia2|18.94|0.137 |  Ao|        |0.863 |    |      |atlas_T08_full/T10004805/D971756136                 
  84100|           | A117tLn| CCD|T08 |       |    |          |          |          |    |2024-06-13T12:34:06.31Z |302.62472  |-13.53157  |0.698|0.698 |       |   Gaia2|18.9 |0.156 |  Ao|        |0.807 |    |      |atlas_T08_full/T10004805/D971758866                 
  84100|           | A117tLn| CCD|T08 |       |    |          |          |          |    |2024-06-13T12:42:05.71Z |302.62419  |-13.53168  |0.619|0.619 |       |   Gaia2|18.96|0.14  |  Ao|        |0.854 |    |      |atlas_T08_full/T10004805/D971764075                 
  84100|           | P21Vvwe| CCD|F52 |       |    |          |          |          |    |2024-06-13T13:14:37.5Z  |302.622602 |-13.531845 |     |      |       |  Gaia3E|18.97|0.02  |  Pw|        |1.87  |  45|      |                                                    
  84100|           | P21Vvwe| CCD|F52 |       |    |          |          |          |    |2024-06-13T13:31:42.8Z  |302.621758 |-13.531944 |     |      |       |  Gaia3E|18.95|0.02  |  Pw|        |1.86  |  45|      |                                                    
  84100|           | P21Vvwe| CCD|F52 |       |    |          |          |          |    |2024-06-13T13:48:47.0Z  |302.620875 |-13.532046 |     |      |       |  Gaia3E|18.9 |0.02  |  Pw|        |1.82  |  45|      |                                                    
  84100|           | A117wdb| CCD|T05 |       |    |          |          |          |    |2024-06-15T12:04:08.09Z |302.48591  |-13.5524   |0.694|0.694 |       |   Gaia2|18.61|0.185 |  Ao|        |0.733 |    |      |atlas_T05_full/T10059992/D1184321292                
  84100|           | A117wdb| CCD|T05 |       |    |          |          |          |    |2024-06-15T12:06:44.32Z |302.48574  |-13.55245  |0.46 |0.46  |       |   Gaia2|18.85|0.119 |  Ao|        |0.924 |    |      |atlas_T05_full/T10059992/D1184325750                
  84100|           | A117wdb| CCD|T05 |       |    |          |          |          |    |2024-06-15T12:11:17.59Z |302.48524  |-13.55227  |0.416|0.416 |       |   Gaia2|18.66|0.108 |  Ao|        |0.967 |    |      |atlas_T05_full/T10059992/D1184332479                
  84100|           | A117wdb| CCD|T05 |       |    |          |          |          |    |2024-06-15T12:19:06.55Z |302.48487  |-13.55236  |0.384|0.384 |       |   Gaia2|18.57|0.098 |  Ao|        |1.009 |    |      |atlas_T05_full/T10059992/D1184345518                
  84100|           | P11VPnu| CCD|F51 |       |    |          |          |          |    |2024-06-28T11:38:40.2Z  |300.965891 |-13.90112  |     |      |       |  Gaia3E|19.13|0.06  |  Pw|        |1.3   |  45|      |                                                    
  84100|           | P11VPnu| CCD|F51 |       |    |          |          |          |    |2024-06-28T11:55:32.2Z  |300.963965 |-13.901602 |     |      |       |  Gaia3E|18.96|0.05  |  Pw|        |1.42  |  45|      |                                                    
  84100|           | P11VPnu| CCD|F51 |       |    |          |          |          |    |2024-06-28T12:12:24.6Z  |300.962048 |-13.902074 |     |      |       |  Gaia3E|18.97|0.04  |  Pw|        |1.45  |  45|      |                                                    
  84100|           | P11VPnu| CCD|F51 |       |    |          |          |          |    |2024-06-28T12:29:14.8Z  |300.960104 |-13.902563 |     |      |       |  Gaia3E|18.89|0.05  |  Pw|        |1.41  |  45|      |                                                    
  84100|           | A117Lau| CCD|W68 |       |    |          |          |          |    |2024-06-29T06:36:37.64Z |300.84146  |-13.93274  |0.401|0.401 |       |   Gaia2|18.52|0.1   |  Ao|        |1     |    |      |atlas_W68/T3589505/D306546413                       
  84100|           | A117Lau| CCD|W68 |       |    |          |          |          |    |2024-06-29T06:45:22.82Z |300.84036  |-13.93307  |0.356|0.356 |       |   Gaia2|18.43|0.09  |  Ao|        |1.046 |    |      |atlas_W68/T3589505/D306551845                       
  84100|           | A117Lau| CCD|W68 |       |    |          |          |          |    |2024-06-29T06:49:56.35Z |300.83979  |-13.93339  |0.424|0.424 |       |   Gaia2|18.6 |0.107 |  Ao|        |0.971 |    |      |atlas_W68/T3589505/D306556464                       
  84100|           | A117Lau| CCD|W68 |       |    |          |          |          |    |2024-06-29T07:40:19.46Z |300.83404  |-13.93468  |0.332|0.332 |       |   Gaia2|18.3 |0.082 |  Ao|        |1.086 |    |      |atlas_W68/T3589505/D306584639                       
  84100|           | A117NIt| CCD|W68 |       |    |          |          |          |    |2024-06-30T06:30:06.23Z |300.6804   |-13.97641  |0.47 |0.47  |       |   Gaia2|18.02|0.11  |  Ao|        |0.959 |    |      |atlas_W68/T3596893/D306879545                       
  84100|           | A117NIt| CCD|W68 |       |    |          |          |          |    |2024-06-30T07:12:10.72Z |300.67532  |-13.97765  |0.628|0.628 |       |   Gaia2|18.42|0.152 |  Ao|        |0.818 |    |      |atlas_W68/T3596893/D306900919                       
  84100|           | A117NIt| CCD|W68 |       |    |          |          |          |    |2024-06-30T07:16:10.70Z |300.67475  |-13.97775  |0.338|0.338 |       |   Gaia2|18.3 |0.08  |  Ao|        |1.097 |    |      |atlas_W68/T3596893/D306902303                       
  84100|           | A117NIt| CCD|W68 |       |    |          |          |          |    |2024-06-30T07:24:16.50Z |300.67389  |-13.97789  |0.47 |0.47  |       |   Gaia2|18.2 |0.113 |  Ao|        |0.947 |    |      |atlas_W68/T3596893/D306904959                       
  84100|           | A117UhX| CCD|M22 |       |    |          |          |          |    |2024-07-01T21:07:24.59Z |300.41026  |-14.05115  |0.62 |0.62  |       |   Gaia2|18.99|0.128 |  Ac|        |0.893 |    |      |atlas_M22/T13442814/D292772223                      
  84100|           | A117UhX| CCD|M22 |       |    |          |          |          |    |2024-07-01T21:10:58.64Z |300.41021  |-14.05114  |0.79 |0.79  |       |   Gaia2|19.27|0.165 |  Ac|        |0.783 |    |      |atlas_M22/T13442814/D292773981                      
  84100|           | A117UhX| CCD|M22 |       |    |          |          |          |    |2024-07-01T21:15:00.93Z |300.40941  |-14.05119  |0.829|0.829 |       |   Gaia2|19.3 |0.174 |  Ac|        |0.759 |    |      |atlas_M22/T13442814/D292776888                      
  84100|           | A117UhX| CCD|M22 |       |    |          |          |          |    |2024-07-01T22:04:11.73Z |300.40332  |-14.05294  |0.584|0.584 |       |   Gaia2|18.65|0.129 |  Ac|        |0.889 |    |      |atlas_M22/T13442814/D292799395                      
  84100|           | A117Znm| CCD|W68 |       |    |          |          |          |    |2024-07-03T05:00:20.27Z |300.17653  |-14.1172   |0.455|0.455 |       |   Gaia2|18   |0.105 |  Ao|        |0.979 |    |      |atlas_W68/T3614857/D308039779                       
  84100|           | A117Znm| CCD|W68 |       |    |          |          |          |    |2024-07-03T05:03:39.86Z |300.17621  |-14.11684  |0.378|0.378 |       |   Gaia2|18.34|0.088 |  Ao|        |1.056 |    |      |atlas_W68/T3614857/D308041551                       
  84100|           | A117Znm| CCD|W68 |       |    |          |          |          |    |2024-07-03T05:08:13.70Z |300.17563  |-14.11705  |0.388|0.388 |       |   Gaia2|18.4 |0.091 |  Ao|        |1.041 |    |      |atlas_W68/T3614857/D308044902                       
  84100|           | A117Znm| CCD|W68 |       |    |          |          |          |    |2024-07-03T05:46:44.90Z |300.17056  |-14.11845  |0.359|0.359 |       |   Gaia2|18.09|0.085 |  Ao|        |1.071 |    |      |atlas_W68/T3614857/D308070318                       
  84100|           | A1180YC| CCD|T08 |       |    |          |          |          |    |2024-07-03T10:43:29.32Z |300.13395  |-14.13032  |0.493|0.493 |       |   Gaia2|18.39|0.107 |  Ao|        |0.971 |    |      |atlas_T08_full/T10064502/D978846392                 
  84100|           | A1180YC| CCD|T08 |       |    |          |          |          |    |2024-07-03T11:27:52.97Z |300.1281   |-14.13198  |0.311|0.311 |       |   Gaia2|18.15|0.065 |  Ao|        |1.187 |    |      |atlas_T08_full/T10064502/D978868916                 
  84100|           | A1180YC| CCD|T08 |       |    |          |          |          |    |2024-07-03T11:32:11.67Z |300.12747  |-14.13203  |0.335|0.335 |       |   Gaia2|18.28|0.071 |  Ao|        |1.149 |    |      |atlas_T08_full/T10064502/D978871906                 
  84100|           | A1180YC| CCD|T08 |       |    |          |          |          |    |2024-07-03T11:52:16.30Z |300.12477  |-14.13267  |0.563|0.563 |       |   Gaia2|18.33|0.123 |  Ao|        |0.91  |    |      |atlas_T08_full/T10064502/D978880302                 
  84100|           | A1186M9| CCD|M22 |       |    |          |          |          |    |2024-07-05T21:13:51.82Z |299.68362  |-14.25948  |0.442|0.442 |       |   Gaia2|18.54|0.09  |  Ac|        |1.046 |    |      |atlas_M22/T13450312/D293368177                      
  84100|           | A1186M9| CCD|M22 |       |    |          |          |          |    |2024-07-05T21:16:27.67Z |299.68327  |-14.25968  |0.364|0.364 |       |   Gaia2|18.39|0.073 |  Ac|        |1.137 |    |      |atlas_M22/T13450312/D293369730                      
  84100|           | A1186M9| CCD|M22 |       |    |          |          |          |    |2024-07-05T21:20:22.89Z |299.68271  |-14.25977  |0.464|0.464 |       |   Gaia2|18.33|0.099 |  Ac|        |1.004 |    |      |atlas_M22/T13450312/D293371860                      
  84100|           | A1186M9| CCD|M22 |       |    |          |          |          |    |2024-07-05T21:28:10.41Z |299.68153  |-14.26009  |0.429|0.429 |       |   Gaia2|18.39|0.078 |  Ac|        |1.108 |    |      |atlas_M22/T13450312/D293377496                      
  84100|           | A118eLE| CCD|T08 |       |    |          |          |          |    |2024-07-07T11:32:32.26Z |299.37441  |-14.35275  |0.522|0.522 |       |   Gaia2|18.64|0.112 |  Ao|        |0.951 |    |      |atlas_T08_full/T10094357/D980474138                 
  84100|           | A118eLE| CCD|T08 |       |    |          |          |          |    |2024-07-07T11:37:27.88Z |299.3737   |-14.35287  |0.496|0.496 |       |   Gaia2|18.53|0.104 |  Ao|        |0.983 |    |      |atlas_T08_full/T10094357/D980477729                 
  84100|           | A118eLE| CCD|T08 |       |    |          |          |          |    |2024-07-07T12:29:11.07Z |299.36621  |-14.35499  |0.383|0.383 |       |   Gaia2|18.29|0.081 |  Ao|        |1.092 |    |      |atlas_T08_full/T10094357/D980516806                 
  84100|           | A118eLE| CCD|T08 |       |    |          |          |          |    |2024-07-07T12:40:22.41Z |299.3646   |-14.35567  |0.36 |0.36  |       |   Gaia2|18.22|0.077 |  Ao|        |1.114 |    |      |atlas_T08_full/T10094357/D980522051                 
  84100|           | A118tp2| CCD|W68 |       |    |          |          |          |    |2024-07-15T04:16:07.99Z |297.78028  |-14.85362  |0.377|0.377 |       |   Gaia2|18.39|0.09  |  Ao|        |1.046 |    |      |atlas_W68/T3667523/D312429923                       
  84100|           | A118tp2| CCD|W68 |       |    |          |          |          |    |2024-07-15T04:18:43.73Z |297.77985  |-14.85363  |0.348|0.348 |       |   Gaia2|18.48|0.089 |  Ao|        |1.051 |    |      |atlas_W68/T3667523/D312432155                       
  84100|           | A118tp2| CCD|W68 |       |    |          |          |          |    |2024-07-15T04:23:17.08Z |297.77919  |-14.8539   |0.378|0.378 |       |   Gaia2|18.55|0.096 |  Ao|        |1.018 |    |      |atlas_W68/T3667523/D312436007                       
  84100|           | A118tp2| CCD|W68 |       |    |          |          |          |    |2024-07-15T04:31:04.68Z |297.77812  |-14.8542   |0.438|0.438 |       |   Gaia2|18.7 |0.103 |  Ao|        |0.987 |    |      |atlas_W68/T3667523/D312441818                       
  84100|           | A118BJ4| CCD|W68 |       |    |          |          |          |    |2024-07-18T03:53:33.87Z |297.13133  |-15.0708   |0.389|0.389 |       |   Gaia2|18.06|0.1   |  Ao|        |1     |    |      |atlas_W68/T3682625/D313421845                       
  84100|           | A118BJ4| CCD|W68 |       |    |          |          |          |    |2024-07-18T04:30:14.85Z |297.12552  |-15.07265  |0.58 |0.58  |       |   Gaia2|17.94|0.149 |  Ao|        |0.827 |    |      |atlas_W68/T3682625/D313441941                       
  84100|           | A118BJ4| CCD|W68 |       |    |          |          |          |    |2024-07-18T04:34:33.18Z |297.12488  |-15.07294  |0.39 |0.39  |       |   Gaia2|17.98|0.096 |  Ao|        |1.018 |    |      |atlas_W68/T3682625/D313443446                       
  84100|           | A118BJ4| CCD|W68 |       |    |          |          |          |    |2024-07-18T05:04:34.68Z |297.12018  |-15.07452  |0.554|0.554 |       |   Gaia2|17.98|0.131 |  Ao|        |0.883 |    |      |atlas_W68/T3682625/D313457717                       
  84100|           | A118Otw| CCD|W68 |       |    |          |          |          |    |2024-07-27T04:21:54.93Z |295.16579  |-15.77978  |0.359|0.359 |       |   Gaia2|18.06|0.087 |  Ao|        |1.06  |    |      |atlas_W68/T3707715/D315499673                       
  84100|           | A118Otw| CCD|W68 |       |    |          |          |          |    |2024-07-27T04:25:54.66Z |295.16514  |-15.78     |0.392|0.392 |       |   Gaia2|18.09|0.095 |  Ao|        |1.022 |    |      |atlas_W68/T3707715/D315502990                       
  84100|           | A118Otw| CCD|W68 |       |    |          |          |          |    |2024-07-27T05:16:59.98Z |295.15724  |-15.78284  |0.273|0.273 |       |   Gaia2|17.85|0.062 |  Ao|        |1.208 |    |      |atlas_W68/T3707715/D315532624                       
  84100|           | A118Otw| CCD|W68 |       |    |          |          |          |    |2024-07-27T05:24:31.74Z |295.15619  |-15.78328  |0.324|0.324 |       |   Gaia2|17.77|0.077 |  Ao|        |1.114 |    |      |atlas_W68/T3707715/D315537222                       
  84100|           | A1191NW| CCD|M22 |       |    |          |          |          |    |2024-07-31T21:43:04.57Z |294.18689  |-16.16972  |0.754|0.754 |       |   Gaia2|18.19|0.156 |  Ao|        |0.807 |    |      |atlas_M22/T13469627/D298804929                      
  84100|           | A1191NW| CCD|M22 |       |    |          |          |          |    |2024-07-31T21:47:38.77Z |294.18625  |-16.16966  |0.466|0.466 |       |   Gaia2|18.55|0.101 |  Ao|        |0.996 |    |      |atlas_M22/T13469627/D298812646                      
  84100|           | A1191NW| CCD|M22 |       |    |          |          |          |    |2024-07-31T21:55:31.01Z |294.18513  |-16.17025  |0.706|0.706 |       |   Gaia2|18.51|0.153 |  Ao|        |0.815 |    |      |atlas_M22/T13469627/D298820494                      
  84100|           | A1191NW| CCD|M22 |       |    |          |          |          |    |2024-07-31T22:29:57.69Z |294.18008  |-16.17256  |0.596|0.596 |       |   Gaia2|18.89|0.133 |  Ao|        |0.876 |    |      |atlas_M22/T13469627/D298850066                      
  84100|           | A1199YV| CCD|M22 |       |    |          |          |          |    |2024-08-02T21:39:20.98Z |293.79345  |-16.33596  |0.514|0.514 |       |   Gaia2|18.67|0.111 |  Ao|        |0.955 |    |      |atlas_M22/T13490225/D299660652                      
  84100|           | A1199YV| CCD|M22 |       |    |          |          |          |    |2024-08-02T22:27:02.68Z |293.78676  |-16.33855  |0.337|0.337 |       |   Gaia2|18.22|0.073 |  Ao|        |1.137 |    |      |atlas_M22/T13490225/D299690952                      
  84100|           | A1199YV| CCD|M22 |       |    |          |          |          |    |2024-08-02T22:31:38.46Z |293.78621  |-16.33889  |0.396|0.396 |       |   Gaia2|18.2 |0.09  |  Ao|        |1.046 |    |      |atlas_M22/T13490225/D299695243                      
  84100|           | A1199YV| CCD|M22 |       |    |          |          |          |    |2024-08-02T23:12:34.56Z |293.78033  |-16.34121  |0.495|0.495 |       |   Gaia2|18.15|0.113 |  Ao|        |0.947 |    |      |atlas_M22/T13490225/D299725230                      
  84100|           | A119hIH| CCD|M22 |       |    |          |          |          |    |2024-08-05T21:42:22.84Z |293.23263  |-16.58559  |0.383|0.383 |       |   Gaia2|18.23|0.083 |  Ao|        |1.081 |    |      |atlas_M22/T13501287/D300322196                      
  84100|           | A119hIH| CCD|M22 |       |    |          |          |          |    |2024-08-05T21:47:04.87Z |293.2321   |-16.58585  |0.473|0.473 |       |   Gaia2|17.93|0.107 |  Ao|        |0.971 |    |      |atlas_M22/T13501287/D300323945                      
  84100|           | A119hIH| CCD|M22 |       |    |          |          |          |    |2024-08-05T21:55:00.19Z |293.23096  |-16.58627  |0.32 |0.32  |       |   Gaia2|18.16|0.074 |  Ao|        |1.131 |    |      |atlas_M22/T13501287/D300331534                      
  84100|           | A119hIH| CCD|M22 |       |    |          |          |          |    |2024-08-05T22:10:43.93Z |293.22875  |-16.58738  |0.511|0.511 |       |   Gaia2|18.17|0.099 |  Ao|        |1.004 |    |      |atlas_M22/T13501287/D300344099                      
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T20:08:20.71Z |290.68501  |-18.45781  |0.569|0.569 |       |   Gaia2|18.57|0.124 |  Ao|        |0.907 |    |      |atlas_M22_full/T57190/D10591121                     
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T20:12:53.51Z |290.68502  |-18.4579   |0.652|0.652 |       |   Gaia2|18.79|0.148 |  Ao|        |0.83  |    |      |atlas_M22_full/T57190/D10599532                     
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T20:21:19.90Z |290.68483  |-18.45821  |0.611|0.611 |       |   Gaia2|18.72|0.137 |  Ao|        |0.863 |    |      |atlas_M22_full/T57190/D10607896                     
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T20:40:08.68Z |290.68462  |-18.45917  |0.8  |0.8   |       |   Gaia2|18.81|0.158 |  Ao|        |0.801 |    |      |atlas_M22_full/T57190/D10624264                     
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T20:48:35.71Z |290.68425  |-18.45944  |0.821|0.821 |       |   Gaia2|18.81|0.161 |  Ao|        |0.793 |    |      |atlas_M22_full/T57190/D10631287                     
  84100|           | A11akTI| CCD|M22 |       |    |          |          |          |    |2024-08-30T21:06:57.08Z |290.68407  |-18.46035  |0.686|0.686 |       |   Gaia2|18.82|0.147 |  Ao|        |0.833 |    |      |atlas_M22_full/T57190/D10643292                     
  84100|           | A11aIsh| CCD|W68 |       |    |          |          |          |    |2024-09-05T02:36:10.26Z |290.73341  |-18.77233  |0.622|0.622 |       |   Gaia2|19.17|0.163 |  Ao|        |0.788 |    |      |atlas_W68_full/T96370/D5589174                      
  84100|           | A11aIsh| CCD|W68 |       |    |          |          |          |    |2024-09-05T02:40:45.74Z |290.73345  |-18.7726   |0.703|0.703 |       |   Gaia2|19.28|0.185 |  Ao|        |0.733 |    |      |atlas_W68_full/T96370/D5592760                      
  84100|           | A11aIsh| CCD|W68 |       |    |          |          |          |    |2024-09-05T02:48:53.63Z |290.73341  |-18.7729   |0.639|0.639 |       |   Gaia2|19.14|0.167 |  Ao|        |0.777 |    |      |atlas_W68_full/T96370/D5603324                      
  84100|           | A11aIsh| CCD|W68 |       |    |          |          |          |    |2024-09-05T03:11:23.20Z |290.73389  |-18.77362  |0.657|0.657 |       |   Gaia2|19.23|0.173 |  Ao|        |0.762 |    |      |atlas_W68_full/T96370/D5616569                      
  84100|           | P120Vu6| CCD|F51 |       |    |          |          |          |    |2024-10-20T05:17:36.4Z  |299.24321  |-19.715895 |     |      |       |  Gaia3E|19.98|0.08  |  Pw|        |1.15  |  45|      |                                                    
  84100|           | P120Vu6| CCD|F51 |       |    |          |          |          |    |2024-10-20T05:24:09.7Z  |299.244626 |-19.715796 |     |      |       |  Gaia3E|19.98|0.09  |  Pw|        |1.13  |  45|      |                                                    
  84100|           | P120Vu6| CCD|F51 |       |    |          |          |          |    |2024-10-20T05:30:42.6Z  |299.246048 |-19.715719 |     |      |       |  Gaia3E|19.96|0.07  |  Pw|        |1.2   |  45|      |                                                    
