# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|        | UNK|568 |       |    |           |           |           |    |1989-08-01T12:26:35.808Z|357.79583  | +2.67225  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-08-01T12:40:50.304Z|357.79458  | +2.672    |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-08-02T11:02:41.280Z|357.67096  | +2.64422  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-08-02T11:33:43.200Z|357.66796  | +2.64356  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-12-27T05:22:09.408Z|340.6125   | -3.85692  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-12-27T05:30:20.160Z|340.61317  | -3.85664  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-12-27T05:38:31.776Z|340.61388  | -3.85628  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|568 |       |    |           |           |           |    |1989-12-27T06:28:11.712Z|340.61879  | -3.85439  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|996 |       |    |           |           |           |    |1990-08-30T00:54:30.240Z| 81.99862  |+34.93264  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|996 |       |    |           |           |           |    |1990-08-30T01:12:10.368Z| 82.01621  |+34.93561  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|657 |       |    |           |           |           |    |1990-09-20T12:37:35.904Z|123.226    |+33.09642  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|372 |       |    |           |           |           |    |1990-09-20T19:45:59.904Z|123.92237  |+32.942    |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|372 |       |    |           |           |           |    |1990-09-20T19:48:30.240Z|123.92496  |+32.94111  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|503 |       |    |           |           |           |    |1990-09-26T03:31:11.424Z|136.48692  |+29.34208  |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|372 |       |    |           |           |           |    |1990-09-30T20:01:25.248Z|147.32587  |+24.97322  |      |      |       |     UNK| 8.5  |      |   B|        |      |      |    |      |     |                                                   
     2P|        | UNK|372 |       |    |           |           |           |    |1990-09-30T20:05:24.576Z|147.3315   |+24.97     |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|        | UNK|494 |       |    |           |           |           |    |1990-10-01T04:38:17.664Z|148.1325   |+24.5978   |      |      |       |     UNK|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|691 |       |    |           |           |           |    |1993-07-22T09:57:47.232Z| 21.43487  |+16.06056  |      |      |       |     UNK|20.6  |      |   R|        |      |      |    |      |     |                                                   
