# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                             
     2I| gb00234| CCD|675 |       |    |          |          |          |  0f|2019-09-10T12:09:10.368Z|132.03429  |+30.39581  |     |      |       |   Gaia2|17.9 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|675 |       |    |          |          |          |  0f|2019-09-10T12:10:53.184Z|132.03463  |+30.39519  |     |      |       |   Gaia2|17.9 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|675 |       |    |          |          |          |  0f|2019-09-10T12:12:34.272Z|132.03529  |+30.39517  |     |      |       |   Gaia2|18.1 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|675 |       |    |          |          |          |  0f|2019-09-10T12:14:17.088Z|132.03592  |+30.39478  |     |      |       |   Gaia2|18.1 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|675 |       |    |          |          |          |  0f|2019-09-10T12:15:59.040Z|132.03629  |+30.39403  |     |      |       |   Gaia2|17.9 |      |   R|        |      |      |    |      |     |                                    
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:52:18.32Z |132.0866   |+30.36099  |0.23 |0.23  |       |   Gaia2|17.49|0.105 |  Ao|        |      |0.979 |    |      |     |atlas_T05/T2133301/D479410473       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:52:57.78Z |132.08692  |+30.3605   |0.233|0.233 |       |   Gaia2|18.3 |0.108 |  Ao|        |      |0.967 |    |      |     |atlas_T05/T2133301/D479412016       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:53:37.28Z |132.08696  |+30.36068  |0.248|0.248 |       |   Gaia2|18.15|0.118 |  Ao|        |      |0.928 |    |      |     |atlas_T05/T2133301/D479414109       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:54:16.81Z |132.08711  |+30.36068  |0.209|0.209 |       |   Gaia2|17.13|0.095 |  Ao|        |      |1.022 |    |      |     |atlas_T05/T2133301/D479404794       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:54:56.36Z |132.08764  |+30.36028  |0.196|0.196 |       |   Gaia2|17.94|0.086 |  Ao|        |      |1.066 |    |      |     |atlas_T05/T2133301/D479415859       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:55:35.83Z |132.08784  |+30.36014  |0.225|0.225 |       |   Gaia2|18.1 |0.111 |  Ao|        |      |0.955 |    |      |     |atlas_T05/T2133301/D479428484       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:56:15.32Z |132.08781  |+30.36017  |0.206|0.206 |       |   Gaia2|17.96|0.096 |  Ao|        |      |1.018 |    |      |     |atlas_T05/T2133301/D479417342       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:56:54.82Z |132.08804  |+30.36032  |0.232|0.232 |       |   Gaia2|17.31|0.115 |  Ao|        |      |0.939 |    |      |     |atlas_T05/T2133301/D479419304       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T14:57:34.36Z |132.08807  |+30.36002  |0.234|0.234 |       |   Gaia2|17.38|0.116 |  Ao|        |      |0.936 |    |      |     |atlas_T05/T2133301/D479420860       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:04:52.61Z |132.09106  |+30.35832  |0.217|0.217 |       |   Gaia2|18.24|0.101 |  Ao|        |      |0.996 |    |      |     |atlas_T05/T2133301/D479390868       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:05:32.10Z |132.09094  |+30.3586   |0.265|0.265 |       |   Gaia2|18.33|0.136 |  Ao|        |      |0.866 |    |      |     |atlas_T05/T2133301/D479392242       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:06:11.55Z |132.09116  |+30.35819  |0.308|0.308 |       |   Gaia2|17.63|0.162 |  Ao|        |      |0.79  |    |      |     |atlas_T05/T2133301/D479394126       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:07:30.53Z |132.09177  |+30.35758  |0.275|0.275 |       |   Gaia2|18.35|0.139 |  Ao|        |      |0.857 |    |      |     |atlas_T05/T2133301/D479397460       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:08:10.02Z |132.09196  |+30.35768  |0.274|0.274 |       |   Gaia2|18.09|0.133 |  Ao|        |      |0.876 |    |      |     |atlas_T05/T2133301/D479399222       
     2I| A10g45B| CCD|T05 |       |    |          |          |          |    |2019-09-10T15:10:08.45Z |132.09258  |+30.35709  |0.248|0.248 |       |   Gaia2|17.88|0.119 |  Ao|        |      |0.924 |    |      |     |atlas_T05/T2133301/D479433668       
     2I| gb00234| CCD|N55 |       |    |          |          |          |    |2019-09-10T22:37:24.960Z|132.23821  |+30.26086  |     |      |       |   UCAC4|18.7 |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|N55 |       |    |          |          |          |    |2019-09-10T22:50:04.416Z|132.24242  |+30.25839  |     |      |       |   UCAC4|18.9 |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|N55 |       |    |          |          |          |    |2019-09-10T23:02:46.464Z|132.24671  |+30.25531  |     |      |       |   UCAC4|18.8 |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T01:51:06.624Z|132.30092  |+30.21942  |     |      |       |   PPMXL|18   |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T02:01:05.376Z|132.30417  |+30.21725  |     |      |       |   PPMXL|18   |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:01:28.704Z|132.30425  |+30.21706  |     |      |       |   UCAC4|17.7 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:03:49.536Z|132.30483  |+30.21681  |     |      |       |   UCAC4|17.8 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:06:04.320Z|132.30575  |+30.21611  |     |      |       |   UCAC4|18   |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:08:13.056Z|132.30625  |+30.21586  |     |      |       |   UCAC4|17.8 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:09:42.048Z|132.30671  |+30.21547  |     |      |       |   UCAC4|17.8 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:11:38.688Z|132.30738  |+30.21506  |     |      |       |   UCAC4|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T02:13:07.680Z|132.30804  |+30.21458  |     |      |       |   PPMXL|18.1 |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|585 |       |    |          |          |          |    |2019-09-11T02:13:28.416Z|132.30792  |+30.21458  |     |      |       |   UCAC4|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T02:23:30.624Z|132.31146  |+30.21239  |     |      |       |   PPMXL|18   |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T02:25:16.896Z|132.31208  |+30.21206  |     |      |       |   PPMXL|18   |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|L04 |       |    |          |          |          |    |2019-09-11T02:35:57.984Z|132.31562  |+30.20967  |     |      |       |   PPMXL|17.9 |      |   V|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|106 |       |    |          |          |          |    |2019-09-11T02:53:06.144Z|132.32137  |+30.206    |     |      |       |   UCAC2|18.4 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|106 |       |    |          |          |          |    |2019-09-11T03:04:02.784Z|132.32458  |+30.20339  |     |      |       |   UCAC2|18.7 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|106 |       |    |          |          |          |    |2019-09-11T03:14:58.560Z|132.32742  |+30.20092  |     |      |       |   UCAC2|18.9 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|104 |       |    |          |          |          |    |2019-09-11T03:18:25.056Z|132.32937  |+30.20086  |     |      |       |   Gaia2|18.2 |      |   G|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|104 |       |    |          |          |          |    |2019-09-11T03:22:25.248Z|132.33058  |+30.19997  |     |      |       |   Gaia2|17.7 |      |   G|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|106 |       |    |          |          |          |    |2019-09-11T03:25:55.200Z|132.33075  |+30.19861  |     |      |       |   UCAC2|19   |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|104 |       |    |          |          |          |    |2019-09-11T03:29:35.520Z|132.33288  |+30.19825  |     |      |       |   Gaia2|18.2 |      |   G|        |      |      |    |      |K    |                                    
     2I| gb00234| CCD|K63 |       |    |          |          |          |    |2019-09-11T03:30:16Z    |132.334163 |+30.19724  |0.6  |0.56  |       |   Gaia2|18   |0.22  |   G|   Gaia2| 5    |0.79  | 660|0.48  |K    |                                    
     2I| gb00234| CCD|K63 |       |    |          |          |          |    |2019-09-11T03:45:34Z    |132.338393 |+30.194387 |0.54 |0.54  |       |   Gaia2|17.8 |0.22  |   G|   Gaia2| 3.6  |0.8   | 585|0.51  |K    |                                    
     2I| gb00234| CCD|K63 |       |    |          |          |          |    |2019-09-11T03:48:11Z    |132.338905 |+30.193311 |0.58 |0.59  |       |   Gaia2|18   |0.3   |   G|   Gaia2| 3.5  |0.58  | 645|0.34  |K    |                                    
     2I| gb00234| CCD|104 |       |    |          |          |          |    |2019-09-11T03:55:04.800Z|132.34137  |+30.19269  |     |      |       |   Gaia2|17.8 |      |   G|        |      |      |    |      |K    |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:03:44.352Z|132.36433  |+30.17789  |     |      |       |  USNOA2|18.1 |      |   R|        |      |      |    |      |     |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:07:18.624Z|132.36542  |+30.17708  |     |      |       |  USNOA2|18.4 |      |   R|        |      |      |    |      |     |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:10:40.800Z|132.3665   |+30.17644  |     |      |       |  USNOA2|18.1 |      |   R|        |      |      |    |      |     |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:14:06.432Z|132.36767  |+30.17578  |     |      |       |  USNOA2|18.1 |      |   R|        |      |      |    |      |     |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:17:43.296Z|132.36883  |+30.17494  |     |      |       |  USNOA2|18   |      |   R|        |      |      |    |      |     |                                    
     2I|   gb234| CCD|Z53 |       |    |          |          |          |    |2019-09-11T05:24:39.744Z|132.37121  |+30.17328  |     |      |       |  USNOA2|17.9 |      |   R|        |      |      |    |      |     |                                    
     2I| gb00234| CCD|850 |       |    |          |          |          |    |2019-09-11T09:26:42.720Z|132.44921  |+30.121    |     |      |       |   UCAC3|18.2 |      |   V|        |      |      |    |      |K    |                                    
